location,image,gt_count,pred_count,true_positive_count,false_positive_count,false_negative_count,max_false_positive_confidence,background_false_alarm
Karkkila,Karkkila\karkkila_DJI_0005_frame86.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame87.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame88.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame89.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame9.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame90.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame91.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame92.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame93.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame94.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame95.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame96.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame97.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame98.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0005_frame99.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame0.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame1.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame10.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame100.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame101.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame102.jpg,1,2,0,2,1,0.623670,False
Karkkila,Karkkila\karkkila_DJI_0006_frame103.jpg,1,2,1,1,0,0.542919,False
Karkkila,Karkkila\karkkila_DJI_0006_frame104.jpg,1,2,1,1,0,0.553026,False
Karkkila,Karkkila\karkkila_DJI_0006_frame105.jpg,1,2,1,1,0,0.300100,False
Karkkila,Karkkila\karkkila_DJI_0006_frame106.jpg,1,1,0,1,1,0.468507,False
Karkkila,Karkkila\karkkila_DJI_0006_frame107.jpg,1,1,0,1,1,0.430367,False
Karkkila,Karkkila\karkkila_DJI_0006_frame108.jpg,1,1,0,1,1,0.250386,False
Karkkila,Karkkila\karkkila_DJI_0006_frame109.jpg,1,1,0,1,1,0.332191,False
Karkkila,Karkkila\karkkila_DJI_0006_frame11.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame110.jpg,1,0,0,0,1,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame111.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame112.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame113.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame114.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame115.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame116.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame117.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame118.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame12.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame13.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame14.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame15.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame16.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame17.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame18.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame19.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame2.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame20.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame21.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame22.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame23.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame24.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame25.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame26.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame27.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame28.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame29.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame3.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame30.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame31.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame32.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame33.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame34.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame35.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame36.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame37.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame38.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame39.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame4.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame40.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame41.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame42.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame43.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame44.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame45.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame46.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame47.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame48.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame49.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame5.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame50.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame51.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame52.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame53.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame54.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame55.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame56.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame57.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame58.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame59.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame6.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame60.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame61.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame62.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame63.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame64.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame65.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame66.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame67.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame68.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame69.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame7.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame70.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame71.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame72.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame73.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame74.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame75.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame76.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame77.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame78.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame79.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame8.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame80.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame81.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame82.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame83.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame84.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame85.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame86.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame87.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame88.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame89.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame9.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame90.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame91.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame92.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame93.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame94.jpg,0,0,0,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame95.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame96.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame97.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame98.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0006_frame99.jpg,1,2,1,1,0,0.422271,False
Karkkila,Karkkila\karkkila_DJI_0007_frame0.jpg,1,2,1,1,0,0.702889,False
Karkkila,Karkkila\karkkila_DJI_0007_frame1.jpg,1,2,1,1,0,0.631714,False
Karkkila,Karkkila\karkkila_DJI_0007_frame10.jpg,1,2,1,1,0,0.407148,False
Karkkila,Karkkila\karkkila_DJI_0007_frame100.jpg,1,2,1,1,0,0.618296,False
Karkkila,Karkkila\karkkila_DJI_0007_frame101.jpg,1,2,1,1,0,0.617540,False
Karkkila,Karkkila\karkkila_DJI_0007_frame102.jpg,1,2,1,1,0,0.622962,False
Karkkila,Karkkila\karkkila_DJI_0007_frame103.jpg,1,2,1,1,0,0.608017,False
Karkkila,Karkkila\karkkila_DJI_0007_frame104.jpg,1,2,1,1,0,0.591169,False
Karkkila,Karkkila\karkkila_DJI_0007_frame105.jpg,1,2,1,1,0,0.608634,False
Karkkila,Karkkila\karkkila_DJI_0007_frame106.jpg,1,2,1,1,0,0.630303,False
Karkkila,Karkkila\karkkila_DJI_0007_frame107.jpg,1,2,1,1,0,0.677737,False
Karkkila,Karkkila\karkkila_DJI_0007_frame108.jpg,1,2,1,1,0,0.656191,False
Karkkila,Karkkila\karkkila_DJI_0007_frame109.jpg,1,2,1,1,0,0.668186,False
Karkkila,Karkkila\karkkila_DJI_0007_frame11.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame110.jpg,1,2,1,1,0,0.697529,False
Karkkila,Karkkila\karkkila_DJI_0007_frame111.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame112.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame113.jpg,1,2,1,1,0,0.721629,False
Karkkila,Karkkila\karkkila_DJI_0007_frame114.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame115.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame116.jpg,1,2,1,1,0,0.273722,False
Karkkila,Karkkila\karkkila_DJI_0007_frame117.jpg,1,2,1,1,0,0.733851,False
Karkkila,Karkkila\karkkila_DJI_0007_frame118.jpg,1,1,0,1,1,0.732012,False
Karkkila,Karkkila\karkkila_DJI_0007_frame119.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame12.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame120.jpg,1,1,0,1,1,0.722872,False
Karkkila,Karkkila\karkkila_DJI_0007_frame121.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame122.jpg,4,1,0,1,4,0.729716,False
Karkkila,Karkkila\karkkila_DJI_0007_frame123.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame124.jpg,1,2,1,1,0,0.453532,False
Karkkila,Karkkila\karkkila_DJI_0007_frame125.jpg,1,2,1,1,0,0.478003,False
Karkkila,Karkkila\karkkila_DJI_0007_frame126.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame127.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame128.jpg,1,2,1,1,0,0.300555,False
Karkkila,Karkkila\karkkila_DJI_0007_frame129.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame13.jpg,1,2,1,1,0,0.375708,False
Karkkila,Karkkila\karkkila_DJI_0007_frame130.jpg,1,2,1,1,0,0.419893,False
Karkkila,Karkkila\karkkila_DJI_0007_frame131.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame132.jpg,1,2,1,1,0,0.256305,False
Karkkila,Karkkila\karkkila_DJI_0007_frame133.jpg,1,2,1,1,0,0.403447,False
Karkkila,Karkkila\karkkila_DJI_0007_frame134.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame135.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame136.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame137.jpg,1,2,1,1,0,0.364361,False
Karkkila,Karkkila\karkkila_DJI_0007_frame138.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame139.jpg,1,2,1,1,0,0.291392,False
Karkkila,Karkkila\karkkila_DJI_0007_frame14.jpg,1,2,1,1,0,0.265731,False
Karkkila,Karkkila\karkkila_DJI_0007_frame140.jpg,1,3,1,2,0,0.482553,False
Karkkila,Karkkila\karkkila_DJI_0007_frame141.jpg,1,2,1,1,0,0.429504,False
Karkkila,Karkkila\karkkila_DJI_0007_frame142.jpg,1,3,1,2,0,0.433945,False
Karkkila,Karkkila\karkkila_DJI_0007_frame143.jpg,1,2,1,1,0,0.261050,False
Karkkila,Karkkila\karkkila_DJI_0007_frame144.jpg,1,2,1,1,0,0.266762,False
Karkkila,Karkkila\karkkila_DJI_0007_frame145.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame146.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame147.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame148.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame149.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame15.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame150.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame151.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame152.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame153.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame154.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame155.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame156.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame157.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame158.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame159.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame16.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame160.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame161.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame162.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame163.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame164.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame165.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame166.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame167.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame168.jpg,1,2,1,1,0,0.253551,False
Karkkila,Karkkila\karkkila_DJI_0007_frame169.jpg,1,2,1,1,0,0.300638,False
Karkkila,Karkkila\karkkila_DJI_0007_frame17.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame170.jpg,1,2,1,1,0,0.334059,False
Karkkila,Karkkila\karkkila_DJI_0007_frame18.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame19.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame2.jpg,1,2,1,1,0,0.546189,False
Karkkila,Karkkila\karkkila_DJI_0007_frame20.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame21.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame22.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame23.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame24.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame25.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame26.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame27.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame28.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame29.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame3.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame30.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame31.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame32.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame33.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame34.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame35.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame36.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame37.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame38.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame39.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame4.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame40.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame41.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame42.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame43.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame44.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame45.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame46.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame47.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame48.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame49.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame5.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame50.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame51.jpg,1,2,1,1,0,0.402456,False
Karkkila,Karkkila\karkkila_DJI_0007_frame52.jpg,1,2,1,1,0,0.309437,False
Karkkila,Karkkila\karkkila_DJI_0007_frame53.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame54.jpg,1,2,1,1,0,0.262868,False
Karkkila,Karkkila\karkkila_DJI_0007_frame55.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame56.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame57.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame58.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame59.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame6.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame60.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame61.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame62.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame63.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame64.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame65.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame66.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame67.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame68.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame69.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame7.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame70.jpg,1,2,1,1,0,0.601019,False
Karkkila,Karkkila\karkkila_DJI_0007_frame71.jpg,1,2,1,1,0,0.611211,False
Karkkila,Karkkila\karkkila_DJI_0007_frame72.jpg,1,2,1,1,0,0.578891,False
Karkkila,Karkkila\karkkila_DJI_0007_frame73.jpg,1,2,1,1,0,0.627453,False
Karkkila,Karkkila\karkkila_DJI_0007_frame74.jpg,1,2,1,1,0,0.572870,False
Karkkila,Karkkila\karkkila_DJI_0007_frame75.jpg,1,2,1,1,0,0.257921,False
Karkkila,Karkkila\karkkila_DJI_0007_frame76.jpg,1,2,1,1,0,0.298657,False
Karkkila,Karkkila\karkkila_DJI_0007_frame77.jpg,1,2,1,1,0,0.703002,False
Karkkila,Karkkila\karkkila_DJI_0007_frame78.jpg,1,1,1,0,0,0.000000,False
Karkkila,Karkkila\karkkila_DJI_0007_frame79.jpg,1,2,1,1,0,0.466466,False
Karkkila,Karkkila\karkkila_DJI_0007_frame8.jpg,1,1,1,0,0,0.000000,False
